,,,
1,Berkhout,"0,023440266","13,342531"
4,Schumacher e Hall,"0,010092564","5,74483"
5,Schumacher e Hall Logarítmico,"0,007923588","4,510219"
2,Spurr,"0,010008049","5,696723"
3,Spurr Logarítmico,"0,007848559","4,467511"
6,Takata,"0,009983048","5,682492"
